Boat Name,gear_type
MASHALLAH,Gillnet
Juma Ali Khamis,Longline
ATOAE MOLA,Handline
MASHALLAH,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Imani,Handline
Bora Miadi,Handline
Bora Miadi,Handline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Kitango,Gillnet
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Mwene96,Longline
Tuimarike kengeja,Longline
ATOAE MOLA,Handline
Mwene96,Longline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Swali ina,Gillnet
SEAZONE,Handline
Sina haja,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Mwene96,Longline
Swali ina,Gillnet
Kwa roho safi,Handline
Swali ina,Gillnet
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Swali ina,Gillnet
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Zam Zam,Ring_net
Tuimarike kengeja,Longline
Swali ina,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Kwa roho safi,Handline
Juma Ali Khamis,Longline
ATOAE MOLA,Handline
Hainashaka,Ring_net
Hainashaka,Ring_net
Tuimarike kengeja,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Sina haja,Handline
Swali ina,Gillnet
Swali ina,Gillnet
Swali ina,Gillnet
ATOAE MOLA,Handline
Zam Zam,Ring_net
Kwa roho safi,Handline
Zam Zam,Ring_net
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Imani,Handline
Tuimarike kengeja,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora kazi,Longline
Mwene96,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Imani,Handline
MASHALLAH,Gillnet
Tuimarike kengeja,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Juma Ali Khamis,Longline
Mwene96,Longline
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Tuimarike kengeja,Longline
Mwene96,Longline
Kwa roho safi,Handline
Mwene96,Longline
Juma Ali Khamis,Longline
Shufaa,Gillnet
Shufaa,Gillnet
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Imani,Handline
Juma Ali Khamis,Longline
Jema ni lipi,Ring_net
Imani,Handline
Tuimarike kengeja,Longline
SEAZONE,Handline
Mwene96,Longline
Imani,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Baba Wawili,Handline
Zam Zam,Ring_net
Zam Zam,Ring_net
Angalia Mbele,Ring_net
SEAZONE,Handline
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
Kitango,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Imani,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Mwene96,Longline
Mwene96,Longline
Tuimarike kengeja,Longline
Juma Ali Khamis,Longline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Kwa roho safi,Handline
Mwene96,Longline
Imani,Handline
Bora kazi,Longline
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Sina haja,Handline
Kwa roho safi,Handline
Juma Ali Khamis,Longline
SEAZONE,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Imani,Handline
Sina haja,Handline
Kitango,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Kwa roho safi,Handline
Bora kazi,Longline
Imani,Handline
Salum Omar Khatib,Gillnet
Tuimarike kengeja,Longline
SEAZONE,Handline
Juma Ali Khamis,Longline
SEAZONE,Handline
Mwene96,Longline
Fikra zenu,Gillnet
Tuimarike kengeja,Longline
Imani,Handline
SEAZONE,Handline
Imani,Handline
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
SEAZONE,Handline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Imani,Handline
SEAZONE,Handline
Imani,Handline
Mwene96,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
SEAZONE,Handline
SEAZONE,Handline
Juma Ali Khamis,Longline
Mwene96,Longline
Imani,Handline
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Mwene96,Longline
Sina haja,Handline
SEAZONE,Handline
SEAZONE,Handline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Mwene96,Longline
Tuimarike kengeja,Longline
SEAZONE,Handline
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Mwene96,Longline
Tuimarike kengeja,Longline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Mwene96,Longline
Bora kazi,Longline
Mwene96,Longline
Tuimarike kengeja,Longline
Bora kazi,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Zam Zam,Ring_net
Mwene96,Longline
Kwa roho safi,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora kazi,Longline
Bora kazi,Longline
Bora kazi,Longline
Mwene96,Longline
Mwene96,Longline
Kwa roho safi,Handline
Kwa roho safi,Handline
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Kwa roho safi,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Juma Ali Khamis,Longline
Mwene96,Longline
Kwa roho safi,Handline
Zam Zam,Ring_net
Zam Zam,Ring_net
Zam Zam,Ring_net
Mwene96,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Juma Ali Khamis,Longline
Mwene96,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Sina haja,Handline
Sina haja,Handline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Mwene96,Longline
Tuimarike kengeja,Longline
SEAZONE,Handline
SEAZONE,Handline
Kwa roho safi,Handline
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Kitango,Gillnet
SEAZONE,Handline
Mwene96,Longline
SEAZONE,Handline
Bora kazi,Longline
Mwene96,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Mwene96,Longline
Bora kazi,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
SEAZONE,Handline
SEAZONE,Handline
Mwene96,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
SEAZONE,Handline
SEAZONE,Handline
Fikra zenu,Gillnet
Kwa roho safi,Handline
SEAZONE,Handline
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Mwene96,Longline
Mwene96,Longline
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Shufaa,Gillnet
Shufaa,Gillnet
Shufaa,Gillnet
Shufaa,Gillnet
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Mwene96,Longline
Tuimarike kengeja,Longline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Shufaa,Gillnet
Tuimarike kengeja,Longline
Shufaa,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
SEAZONE,Handline
Kwa roho safi,Handline
Tuimarike kengeja,Longline
Mwene96,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
SEAZONE,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Tuimarike kengeja,Longline
SEAZONE,Handline
Fikra zenu,Gillnet
Mwene96,Longline
Tuimarike kengeja,Longline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
SEAZONE,Handline
Mwene96,Longline
SEAZONE,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Kitango,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Kwa roho safi,Handline
Mwene96,Longline
Mwene96,Longline
Kundi Kidawa,Handline
Kundi Kidawa,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mwene96,Longline
Kwa roho safi,Handline
SEAZONE,Handline
Shufaa,Gillnet
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Tuimarike kengeja,Longline
Kwa roho safi,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
Kwa roho safi,Handline
Fikra zenu,Gillnet
Shufaa,Gillnet
Fikra zenu,Gillnet
Tuimarike kengeja,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Shufaa,Gillnet
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
Shufaa,Gillnet
Fikra zenu,Gillnet
Shufaa,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
SEAZONE,Handline
SEAZONE,Handline
Shufaa,Gillnet
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Bora kazi,Longline
Shufaa,Gillnet
SEAZONE,Handline
Mwene96,Longline
Fikra zenu,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Bora kazi,Longline
SEAZONE,Handline
Mwene96,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Shufaa,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
Fikra zenu,Gillnet
SEAZONE,Handline
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Shufaa,Gillnet
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Mwene96,Longline
Mwene96,Longline
Fikra zenu,Gillnet
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Shufaa,Gillnet
SEAZONE,Handline
SEAZONE,Handline
Mwene96,Longline
Kwa roho safi,Handline
Shufaa,Gillnet
Juma Ali Khamis,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Mwene96,Longline
Mwene96,Longline
Shufaa,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
Kwa roho safi,Handline
Shufaa,Gillnet
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Shufaa,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Mwene96,Longline
SEAZONE,Handline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Shufaa,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Juma Ali Khamis,Longline
Mashaallah,Ring_net
Mashaallah,Ring_net
SEAZONE,Handline
SEAZONE,Handline
SEAZONE,Handline
Kwa roho safi,Handline
Mwene96,Longline
Shufaa,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
Mwene96,Longline
Mwene96,Longline
Shufaa,Gillnet
Mashaallah,Ring_net
Mashaallah,Ring_net
Kwa roho safi,Handline
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Bora kazi,Longline
Mwene96,Longline
Bora kazi,Longline
Mwene96,Longline
Mwene96,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
Juma Ali Khamis,Longline
SEAZONE,Handline
Mwene96,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Bora kazi,Longline
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Bora kazi,Longline
Fikra zenu,Gillnet
Mwene96,Longline
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
Kwa roho safi,Handline
Bora kazi,Longline
Mwene96,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
Bora kazi,Longline
SEAZONE,Handline
Kwa roho safi,Handline
Kwa roho safi,Handline
Shufaa,Gillnet
Bora kazi,Longline
Mwene96,Longline
Shufaa,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
SEAZONE,Handline
Kwa roho safi,Handline
Mwene96,Longline
Shufaa,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Kwa roho safi,Handline
Bora kazi,Longline
Salum Omar Khatib,Gillnet
Shufaa,Gillnet
SEAZONE,Handline
Bora kazi,Longline
Kwa roho safi,Handline
Shufaa,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
SEAZONE,Handline
Shufaa,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Mwene96,Longline
Mwene96,Longline
Kwa roho safi,Handline
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Bora kazi,Longline
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Bora kazi,Longline
Fikra zenu,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Shufaa,Gillnet
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
Fikra zenu,Gillnet
Mwene96,Longline
Kwa roho safi,Handline
Mwene96,Longline
Shufaa,Gillnet
SEAZONE,Handline
Fikra zenu,Gillnet
Kwa roho safi,Handline
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Shufaa,Gillnet
Kwa roho safi,Handline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Shufaa,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Salum Omar Khatib,Gillnet
Mwene96,Longline
Salum Omar Khatib,Gillnet
SEAZONE,Handline
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Shufaa,Gillnet
Kwa roho safi,Handline
Shufaa,Gillnet
Fikra zenu,Gillnet
Salum Omar Khatib,Gillnet
Kwa roho safi,Handline
Mwene96,Longline
